"pia","puta","interventiontime","nc","sum_degrees","sum_excess","contacts_small","contacts_large","strategy"
1,696.188749265176,5162.17483080629,3,NA,NA,28,15,"RITA+Secondary,W=6mo"
0,0,5431.96047915367,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,0,2652.72035214236,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,2805.41024991331,3707.80900906016,1,NA,NA,43,43,"RITA+Secondary,W=6mo"
1,5350.37840870471,707.574213265358,2,NA,NA,15,8,"RITA+Secondary,W=6mo"
1,2262.80133241507,3750.59385554223,3,NA,NA,9,5,"RITA+Secondary,W=6mo"
0,0,2795.73600059054,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,1213.18821582751,1525.97098154203,1,NA,NA,11,11,"RITA+Secondary,W=6mo"
0,2461.40542325204,114.56109436399,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
4,2575.84731036539,4640.69423131616,3,NA,NA,21,9,"RITA+Secondary,W=6mo"
0,13.5150484321972,524.121433615966,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,198.601714376394,201.192498624741,2,NA,NA,5,3,"RITA+Secondary,W=6mo"
0,0,220.949627751262,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,3510.21624079247,870.437184799724,2,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,0,671.523673513126,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,447.101421621993,1706.57223600809,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,0,3717.70960897408,1,NA,NA,57,57,"RITA+Secondary,W=6mo"
0,740.321985260511,360.043927842614,1,NA,NA,14,14,"RITA+Secondary,W=6mo"
0,1169.61409146435,559.448672552345,1,NA,NA,33,33,"RITA+Secondary,W=6mo"
1,927.040903854737,2288.25972387523,2,NA,NA,19,17,"RITA+Secondary,W=6mo"
0,758.426868252897,1481.16146059481,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,717.924721138448,387.54302345702,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,2881.80456198981,3114.19152913703,2,NA,NA,27,17,"RITA+Secondary,W=6mo"
0,617.743387014437,851.016992037206,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,0,1373.49267680373,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
1,3710.31885130218,639.13511208039,2,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,6.09055263393657,3749.53347178572,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
2,5128.31021046326,786.5974027487,3,NA,NA,23,16,"RITA+Secondary,W=6mo"
1,7474.73247932043,2407.65146390744,4,NA,NA,21,13,"RITA+Secondary,W=6mo"
1,482.63797022987,2022.01583410231,2,NA,NA,44,43,"RITA+Secondary,W=6mo"
0,1863.86263849841,6161.05613897428,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,147.702299288877,898.973707357979,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
0,2641.80987598775,1342.83565567179,2,NA,NA,15,13,"RITA+Secondary,W=6mo"
2,1081.78369394995,2637.74533376748,2,NA,NA,9,9,"RITA+Secondary,W=6mo"
1,1245.39442397234,1609.51120535003,2,NA,NA,14,14,"RITA+Secondary,W=6mo"
1,3169.29214719626,1499.55568520068,3,NA,NA,26,15,"RITA+Secondary,W=6mo"
2,4237.31448154251,3919.0698787104,2,NA,NA,56,48,"RITA+Secondary,W=6mo"
0,1482.9576044073,1032.66361257504,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,2794.62085541275,4675.6249227979,2,NA,NA,23,17,"RITA+Secondary,W=6mo"
0,200.959552355969,825.908334891421,1,NA,NA,27,27,"RITA+Secondary,W=6mo"
2,4616.17937626659,1609.91519667687,4,NA,NA,8,3,"RITA+Secondary,W=6mo"
0,907.408316967271,667.126922225392,1,NA,NA,27,27,"RITA+Secondary,W=6mo"
0,0,1634.75670207165,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,2316.57212929483,1842.30115041885,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
3,3474.24683562763,1693.15144214527,4,NA,NA,55,34,"RITA+Secondary,W=6mo"
0,0,1382.84676408937,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,306.818115498079,1068.81702497765,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,490.531108264245,2579.57805679374,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,339.628034504194,3335.24076363215,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,0,3995.34333603843,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,2252.35450009859,4115.58176663726,1,NA,NA,11,11,"RITA+Secondary,W=6mo"
1,485.406917995237,3910.30506999731,2,NA,NA,9,5,"RITA+Secondary,W=6mo"
0,4496.04627610473,3218.01278892696,2,NA,NA,14,12,"RITA+Secondary,W=6mo"
1,422.509067434106,1160.34162738975,2,NA,NA,14,7,"RITA+Secondary,W=6mo"
3,352.163779273699,3439.96094871462,2,NA,NA,25,19,"RITA+Secondary,W=6mo"
0,77.4185446561714,5557.61407743381,2,NA,NA,23,13,"RITA+Secondary,W=6mo"
0,2237.56169654708,569.64114157394,1,NA,NA,15,15,"RITA+Secondary,W=6mo"
0,812.273198790612,1730.88736361478,2,NA,NA,7,7,"RITA+Secondary,W=6mo"
3,1132.0196284932,3568.84576413541,2,NA,NA,24,24,"RITA+Secondary,W=6mo"
3,551.863140044521,4029.60600143112,2,NA,NA,30,24,"RITA+Secondary,W=6mo"
0,3224.41539560477,5901.81328866253,2,NA,NA,7,7,"RITA+Secondary,W=6mo"
2,6001.25164860555,2881.25725994762,4,NA,NA,21,13,"RITA+Secondary,W=6mo"
3,6995.56468161188,3386.68933042131,4,NA,NA,32,13,"RITA+Secondary,W=6mo"
0,4548.37371578619,3413.82001960566,2,NA,NA,16,13,"RITA+Secondary,W=6mo"
0,1448.0170925467,2052.5917563422,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
7,7093.18933037921,619.068721324894,4,NA,NA,23,11,"RITA+Secondary,W=6mo"
0,178.343700481436,129.248733851346,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,1654.27124834264,5730.7379110843,1,NA,NA,14,14,"RITA+Secondary,W=6mo"
2,4298.82965856651,2789.93081383553,2,NA,NA,18,13,"RITA+Secondary,W=6mo"
0,671.13499528522,4653.99545112103,2,NA,NA,32,30,"RITA+Secondary,W=6mo"
0,1646.84416694226,289.869040619466,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,179.634229659383,1757.07897790235,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,1134.23750993216,507.34554366569,2,NA,NA,24,15,"RITA+Secondary,W=6mo"
0,0,4577.98690894121,1,NA,NA,11,11,"RITA+Secondary,W=6mo"
0,0,4290.14158798256,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
1,1687.16399579203,7296.58743888383,2,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,216.609823731599,3350.72755438749,2,NA,NA,18,11,"RITA+Secondary,W=6mo"
0,550.544119979572,1647.06995132559,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
3,1080.13704713992,3997.93516702144,2,NA,NA,12,12,"RITA+Secondary,W=6mo"
9,9446.05416374634,1155.76149626397,6,NA,NA,51,18,"RITA+Secondary,W=6mo"
0,344.711206544632,600.545071557614,1,NA,NA,16,16,"RITA+Secondary,W=6mo"
1,1246.22759199427,2369.24547052059,2,NA,NA,17,13,"RITA+Secondary,W=6mo"
0,582.466976255248,4710.07644049581,1,NA,NA,18,18,"RITA+Secondary,W=6mo"
0,836.623846003988,119.828516306365,2,NA,NA,18,9,"RITA+Secondary,W=6mo"
0,0,3236.5855622322,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,0,290.770021976511,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,0,1981.39248132082,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,2162.53198928682,1807.23812347126,2,NA,NA,6,5,"RITA+Secondary,W=6mo"
0,0,434.166753232511,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
0,371.428352935868,132.037807634951,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,170.859610187101,610.974927185127,1,NA,NA,15,15,"RITA+Secondary,W=6mo"
1,586.340441299258,1502.51048965942,2,NA,NA,54,51,"RITA+Secondary,W=6mo"
2,6064.10595034993,1923.61318533467,3,NA,NA,17,17,"RITA+Secondary,W=6mo"
0,2690.53869732543,2291.2978854012,1,NA,NA,21,21,"RITA+Secondary,W=6mo"
0,1209.59925976161,1002.43038473414,1,NA,NA,11,11,"RITA+Secondary,W=6mo"
1,1982.7535763613,1504.31978431892,3,NA,NA,30,16,"RITA+Secondary,W=6mo"
2,798.902538519629,3961.52810809577,2,NA,NA,34,20,"RITA+Secondary,W=6mo"
2,693.239480747776,3742.17384317743,3,NA,NA,47,22,"RITA+Secondary,W=6mo"
0,149.305591949312,708.966735316536,2,NA,NA,18,11,"RITA+Secondary,W=6mo"
0,5460.44556447761,1097.44706199615,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,3242.52842486908,5782.0954019661,2,NA,NA,2,2,"RITA+Secondary,W=6mo"
1,2119.16861884655,598.030504144141,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
0,180.59344686959,629.50171465414,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,1953.52389942124,3483.99755142257,2,NA,NA,23,17,"RITA+Secondary,W=6mo"
3,2827.92214418667,1150.00954589874,2,NA,NA,15,14,"RITA+Secondary,W=6mo"
0,500.581135728099,2855.58368110383,1,NA,NA,22,22,"RITA+Secondary,W=6mo"
0,2522.48802998587,3033.19964039855,2,NA,NA,19,13,"RITA+Secondary,W=6mo"
0,0,238.735251118882,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,475.997586817593,609.183701028552,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
3,5201.64672215802,1896.92040681531,3,NA,NA,14,8,"RITA+Secondary,W=6mo"
4,7205.38984650679,818.643315699496,3,NA,NA,42,36,"RITA+Secondary,W=6mo"
0,3634.90070339444,957.588149391391,2,NA,NA,14,9,"RITA+Secondary,W=6mo"
0,0,5195.71518363184,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,676.256111030011,206.922926759821,1,NA,NA,16,16,"RITA+Secondary,W=6mo"
0,1390.35990138821,4912.54108593445,2,NA,NA,25,21,"RITA+Secondary,W=6mo"
0,1036.54365796888,1521.54335157078,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
7,5703.12150726484,1745.39745634648,3,NA,NA,11,11,"RITA+Secondary,W=6mo"
1,2943.52935766704,292.674361060576,2,NA,NA,6,4,"RITA+Secondary,W=6mo"
2,4655.84546691174,3064.69545857868,3,NA,NA,27,11,"RITA+Secondary,W=6mo"
0,4441.60735698484,303.914531501757,2,NA,NA,21,17,"RITA+Secondary,W=6mo"
1,2614.26263058256,1064.04995649427,2,NA,NA,9,8,"RITA+Secondary,W=6mo"
0,70.4281455269274,1834.93304725695,2,NA,NA,10,7,"RITA+Secondary,W=6mo"
0,4353.71362937657,454.485045971558,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,197.834886993068,4705.12316159821,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
2,1722.59218104821,1174.35382343924,2,NA,NA,43,43,"RITA+Secondary,W=6mo"
0,368.02543162932,1486.31865096612,2,NA,NA,22,12,"RITA+Secondary,W=6mo"
0,2978.55727281488,3021.41935013001,3,NA,NA,24,17,"RITA+Secondary,W=6mo"
0,4494.17846418865,1906.86202602429,2,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,2998.46802934774,672.19697933946,2,NA,NA,9,6,"RITA+Secondary,W=6mo"
1,1643.44019799925,1788.55902824955,2,NA,NA,12,9,"RITA+Secondary,W=6mo"
0,0,660.236055536637,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,1378.33292403504,885.700212108173,3,NA,NA,14,8,"RITA+Secondary,W=6mo"
0,12.9520573284228,1320.30762492322,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,559.448409005605,791.883536181674,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,1738.06337072204,383.967544902474,2,NA,NA,7,4,"RITA+Secondary,W=6mo"
1,0,2329.05681933106,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,829.296899351159,2675.48860044462,1,NA,NA,21,21,"RITA+Secondary,W=6mo"
1,230.382722832169,1414.86751029306,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
2,1252.24558629816,1623.32559134144,2,NA,NA,7,5,"RITA+Secondary,W=6mo"
1,0,1625.19031592599,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
2,2584.13680574646,3495.48736688236,3,NA,NA,18,10,"RITA+Secondary,W=6mo"
1,847.156168756841,2529.52985178911,1,NA,NA,16,16,"RITA+Secondary,W=6mo"
1,1112.41339056405,4612.19685661609,2,NA,NA,25,25,"RITA+Secondary,W=6mo"
0,66.3919189638646,4506.22292908433,2,NA,NA,19,13,"RITA+Secondary,W=6mo"
0,449.622083883801,2718.77654120649,1,NA,NA,15,15,"RITA+Secondary,W=6mo"
1,595.506074813029,3361.52365342134,2,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,2041.13588728649,1246.24595250708,3,NA,NA,24,10,"RITA+Secondary,W=6mo"
1,5886.55429925072,2424.52379502668,2,NA,NA,36,34,"RITA+Secondary,W=6mo"
4,6719.40513846483,2085.33252440587,2,NA,NA,8,6,"RITA+Secondary,W=6mo"
1,1236.30084487864,5104.90304724514,2,NA,NA,3,2,"RITA+Secondary,W=6mo"
1,2286.5399805206,5922.37672042803,1,NA,NA,11,11,"RITA+Secondary,W=6mo"
0,3023.63977209522,541.185111533151,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,51.8852851913116,2180.38522221998,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,99.5084316023131,2132.76207580898,1,NA,NA,11,11,"RITA+Secondary,W=6mo"
1,341.649714552756,1515.44882362271,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,410.771208212983,1631.54897993305,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,2398.86031502203,770.001057332119,3,NA,NA,31,17,"RITA+Secondary,W=6mo"
1,2272.56712880991,3281.03858956475,2,NA,NA,13,8,"RITA+Secondary,W=6mo"
0,1225.26895264855,2617.44895931811,1,NA,NA,15,15,"RITA+Secondary,W=6mo"
1,3678.14592168833,1577.86417106668,2,NA,NA,27,27,"RITA+Secondary,W=6mo"
1,1236.98138664151,4340.60291174487,2,NA,NA,22,16,"RITA+Secondary,W=6mo"
2,5486.77501883981,2857.2210916395,3,NA,NA,40,25,"RITA+Secondary,W=6mo"
0,2304.61302178903,2493.39516836612,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
0,771.181389967323,2597.05996522635,2,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,892.349543583149,745.484786657947,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
1,0,1977.01296025551,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,45.949718644964,223.817168835586,2,NA,NA,15,8,"RITA+Secondary,W=6mo"
0,1406.68075536028,890.496513251284,2,NA,NA,42,39,"RITA+Secondary,W=6mo"
0,880.238417428494,740.026080561967,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
1,308.035588744594,2448.95338219858,1,NA,NA,31,31,"RITA+Secondary,W=6mo"
0,1755.04018348208,2923.05346231725,2,NA,NA,10,10,"RITA+Secondary,W=6mo"
0,1969.46518017129,3809.59398298913,2,NA,NA,14,10,"RITA+Secondary,W=6mo"
8,4120.90425196253,3130.84479043035,3,NA,NA,33,22,"RITA+Secondary,W=6mo"
0,42.5014759037405,71.6951673528212,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,329.896177742143,1629.92373151049,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,2313.24129594839,3883.11224432658,2,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,0,2819.08628485761,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
1,2152.22156465084,1079.24951994928,2,NA,NA,58,56,"RITA+Secondary,W=6mo"
0,3738.40810741793,2141.21833282646,1,NA,NA,13,13,"RITA+Secondary,W=6mo"
2,0,2531.95258420113,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
1,1570.46072303029,1715.47444061722,2,NA,NA,37,27,"RITA+Secondary,W=6mo"
0,0,5839.17055995569,1,NA,NA,26,26,"RITA+Secondary,W=6mo"
3,1058.09475705175,1784.1068364891,3,NA,NA,30,15,"RITA+Secondary,W=6mo"
0,0,2245.83306334469,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,64.7219093649755,5967.84913254667,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
0,0,1122.58792977324,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,963.309183426702,4733.20324170274,1,NA,NA,13,13,"RITA+Secondary,W=6mo"
0,4043.21869409479,2535.5648952237,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
1,914.305771275008,4485.14336289845,2,NA,NA,13,7,"RITA+Secondary,W=6mo"
0,1902.5100684088,4008.03004723233,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
4,1186.06515833853,448.196027804882,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
0,1313.3124170471,2340.03276477165,3,NA,NA,4,3,"RITA+Secondary,W=6mo"
0,434.546546855233,4757.35791284214,2,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,0,6190.62586489001,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,0,1957.21989461573,1,NA,NA,14,14,"RITA+Secondary,W=6mo"
0,426.455178009139,431.023092547105,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,367.407378331901,3288.61428643601,2,NA,NA,33,27,"RITA+Secondary,W=6mo"
0,526.770487121902,1382.4229667086,1,NA,NA,22,22,"RITA+Secondary,W=6mo"
0,252.809669264945,3334.31085926402,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,566.702322574225,105.325851177391,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
1,141.585399423057,1974.37809240025,2,NA,NA,24,21,"RITA+Secondary,W=6mo"
2,1460.89165395684,437.353163258866,3,NA,NA,31,13,"RITA+Secondary,W=6mo"
0,0,1239.93351019094,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,3972.4319058066,1037.3552359719,3,NA,NA,17,9,"RITA+Secondary,W=6mo"
0,3423.22849658676,708.669019364998,2,NA,NA,10,10,"RITA+Secondary,W=6mo"
3,6527.45467851498,4127.9985720016,4,NA,NA,6,4,"RITA+Secondary,W=6mo"
0,1288.12763823503,1614.99335751557,2,NA,NA,9,6,"RITA+Secondary,W=6mo"
0,1574.55581319053,2189.46253950742,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,2556.0763605636,2728.07811407202,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,0,903.151952348334,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
1,1864.89530727937,1240.53957765801,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
4,1265.73503554485,928.271375444143,3,NA,NA,31,11,"RITA+Secondary,W=6mo"
0,726.149715015693,493.104207075223,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
0,450.631436316164,768.622485774753,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,400.260916539326,1899.48841656375,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,2296.34832834752,1384.74415478411,2,NA,NA,6,4,"RITA+Secondary,W=6mo"
1,1822.07257671122,3288.31705278017,2,NA,NA,12,12,"RITA+Secondary,W=6mo"
0,1379.82543984081,653.009977844491,1,NA,NA,13,13,"RITA+Secondary,W=6mo"
0,429.455500465292,693.066893958323,1,NA,NA,45,45,"RITA+Secondary,W=6mo"
0,528.919559163674,1563.59145353089,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
2,6653.46533708155,1722.01679665636,4,NA,NA,45,15,"RITA+Secondary,W=6mo"
1,1554.58621201787,3427.90545484109,3,NA,NA,36,21,"RITA+Secondary,W=6mo"
2,2111.74514246697,1244.78553954617,4,NA,NA,28,13,"RITA+Secondary,W=6mo"
0,456.417601162866,2113.8548139438,1,NA,NA,21,21,"RITA+Secondary,W=6mo"
1,1974.86636794271,393.671047067971,3,NA,NA,20,9,"RITA+Secondary,W=6mo"
0,0,751.521386936987,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,689.258068685386,3965.94087689177,3,NA,NA,16,11,"RITA+Secondary,W=6mo"
0,243.394617573251,306.970433904758,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,0,1913.98319403219,1,NA,NA,18,18,"RITA+Secondary,W=6mo"
2,0,1431.55452747935,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,1385.66249808181,362.588820968415,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,1318.11129273265,926.122690917918,2,NA,NA,12,9,"RITA+Secondary,W=6mo"
1,1406.82365561051,852.906890567779,2,NA,NA,14,9,"RITA+Secondary,W=6mo"
0,0,983.841928740338,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,1120.76852572073,1732.72989081688,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
2,2383.90911068075,532.648530443981,2,NA,NA,4,3,"RITA+Secondary,W=6mo"
0,111.069169225665,7177.221600189,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,0,1224.04145031453,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,2530.29444937768,100.475862510227,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,616.239835376236,3173.91072047053,1,NA,NA,13,13,"RITA+Secondary,W=6mo"
0,1190.79907945206,1808.95119780681,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
3,3840.93768938566,1226.82871553217,2,NA,NA,7,7,"RITA+Secondary,W=6mo"
0,267.976863707447,653.615421606519,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,0,2280.72386970852,1,NA,NA,22,22,"RITA+Secondary,W=6mo"
0,1325.21841780212,845.680391356662,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,1875.78420705306,621.85270638577,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,525.420107499595,1271.99468534033,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,92.3564214570288,3891.87838582214,2,NA,NA,20,15,"RITA+Secondary,W=6mo"
0,1323.24665374598,3638.34648088308,2,NA,NA,7,7,"RITA+Secondary,W=6mo"
0,1577.77453982559,1270.12571919869,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
1,1055.90972862121,3037.20120977242,3,NA,NA,47,35,"RITA+Secondary,W=6mo"
0,1795.88053292289,923.511149498896,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,314.710923408525,1011.23068699806,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,1996.42598006749,801.387357718621,2,NA,NA,32,24,"RITA+Secondary,W=6mo"
0,796.879439021076,1216.23829452551,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
1,843.054427177806,1797.51559530112,2,NA,NA,10,10,"RITA+Secondary,W=6mo"
0,478.322231868971,2160.04481461924,2,NA,NA,16,10,"RITA+Secondary,W=6mo"
1,4243.50406838328,1448.36940499717,2,NA,NA,45,23,"RITA+Secondary,W=6mo"
1,0,3396.82498882549,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,3161.30408871586,2132.20322598117,2,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,336.220898761378,3628.41181654602,2,NA,NA,18,12,"RITA+Secondary,W=6mo"
0,1967.86002714548,660.667826643737,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,0,3719.3616867561,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,1454.90818010328,1343.21846794614,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,1046.48969606102,2745.5010434277,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
2,2634.75385564888,702.708496715578,3,NA,NA,31,16,"RITA+Secondary,W=6mo"
0,1432.34509550372,2080.29265227968,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,4338.56751561496,870.078413926433,3,NA,NA,15,10,"RITA+Secondary,W=6mo"
0,2655.15841141955,1797.47112290045,2,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,1337.95601917386,6661.85466057782,1,NA,NA,21,21,"RITA+Secondary,W=6mo"
0,1001.09338540482,1979.0993770741,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
0,0,4528.67741530735,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,729.560309706138,1623.27662888934,2,NA,NA,18,10,"RITA+Secondary,W=6mo"
1,31.0891033485964,2910.68834202301,1,NA,NA,11,11,"RITA+Secondary,W=6mo"
0,0,5272.47375227575,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,529.861590953911,1221.71094009823,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,1629.04660175498,1892.677782503,2,NA,NA,24,15,"RITA+Secondary,W=6mo"
3,2430.17960859411,4479.51020526455,2,NA,NA,13,13,"RITA+Secondary,W=6mo"
0,1442.55105726308,5373.30119288793,2,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,0,4880.22743412635,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
0,1798.01446084065,1571.76485568722,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,140.392386971759,3105.0712230471,2,NA,NA,16,14,"RITA+Secondary,W=6mo"
0,499.686245785613,4572.10663405245,2,NA,NA,24,16,"RITA+Secondary,W=6mo"
0,0,2974.56078222673,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,1162.4456360791,1594.11477581522,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
0,199.287001025093,1084.62814913109,2,NA,NA,27,25,"RITA+Secondary,W=6mo"
1,4358.66796504589,1702.45170329081,2,NA,NA,19,19,"RITA+Secondary,W=6mo"
0,3683.56099998652,2377.55866835018,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
0,2182.51925520059,1058.92107124727,1,NA,NA,26,26,"RITA+Secondary,W=6mo"
0,1628.63737839073,1785.00643003111,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,0,3068.63828096631,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
1,2156.26082346834,1442.68844484917,1,NA,NA,27,27,"RITA+Secondary,W=6mo"
0,0,378.684625057557,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
6,2060.59492967468,306.276259653707,3,NA,NA,65,40,"RITA+Secondary,W=6mo"
0,0,2224.89393814556,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
1,2047.1794491041,2605.04668875069,2,NA,NA,29,15,"RITA+Secondary,W=6mo"
0,655.422717798298,3000.86217587013,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
1,3592.96940256878,2097.53585681873,2,NA,NA,15,11,"RITA+Secondary,W=6mo"
0,786.794979687132,402.691025281082,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,1930.22766550382,971.44040430242,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,950.543345774165,1282.92610324153,2,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,174.493502427796,1206.66963127814,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
1,2213.02200008331,3703.98684813526,2,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,351.863549731315,4767.61680127499,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,438.745721992665,4909.73188087776,2,NA,NA,20,11,"RITA+Secondary,W=6mo"
0,0,2056.32313739401,1,NA,NA,18,18,"RITA+Secondary,W=6mo"
