donor,recipient,distance,timetransmission,contacttype,simid
0.1.1.2,0.1.1.2.1,0.001,3659.4760803832473,F,775
0,0.1,0.007,2281.4058909211703,G,776
0,0.2,0.002,2476.685660020988,F,776
0,0.1,0.008,913.3259387977006,G,777
0.1,0.1.1,0.003,2323.8603707175266,G,777
0.1,0.1.2,0.003,2911.6878651112206,G,777
0.1.1,0.1.1.1,0.003,3142.969439745705,F,777
0.1.1,0.1.1.2,0.001,3384.87167955158,G,777
0.1.1.1,0.1.1.1.1,0.002,3621.2608988159955,F,777
0.1.1.1.1,0.1.1.1.1.1,0.002,3626.7674762630045,F,777
0,0.1,0.006,30.795677617481974,G,779
0,0.2,0.001,402.97180044183835,G,779
0,0.3,0.0,507.58195016973747,G,779
0.2,0.2.1,0.005,837.8546398812794,F,779
0,0.1,0.0,1711.2587192980466,G,781
0.1,0.1.1,0.008,1744.5459340416053,G,781
0.1.1,0.1.1.1,0.007,2162.9872347553487,G,781
0.1.1,0.1.1.2,0.01,2446.0803670741375,F,781
0.1.1,0.1.1.3,0.008,2993.9694239941928,F,781
0.1.1,0.1.1.4,0.001,3465.3622938520543,F,781
0,0.1,Inf,138.1699080777386,G,782
0,0.2,0.004,340.21625858293197,F,782
0.1,0.1.1,Inf,335.6503719652044,G,782
0.1,0.1.2,Inf,338.3582647927136,G,782
0.1,0.1.3,Inf,1891.325327439465,G,782
0.2,0.2.1,0.003,411.05024820770996,F,782
0.1.2,0.1.2.1,0.007,345.9038092976415,F,782
0.1.2,0.1.2.2,0.006,790.6679819722426,G,782
0.1.2,0.1.2.3,0.005,872.8096627016504,G,782
0.1.3,0.1.3.1,0.0,2870.8118040950485,G,782
0.1.2.2,0.1.2.2.1,0.003,924.680651006483,H,782
0.1.2.2,0.1.2.2.2,0.009,1305.1251879949104,G,782
0.1.2.2,0.1.2.2.3,Inf,1468.682792957115,G,782
0.1.2.3,0.1.2.3.1,0.004,914.1156387101896,G,782
0.1.2.3,0.1.2.3.2,0.002,1006.5106398756454,G,782
0.1.2.3,0.1.2.3.3,0.006,1036.4734082911027,G,782
0.1.2.3,0.1.2.3.4,0.003,1259.9642978762413,G,782
0.1.2.2.1,0.1.2.2.1.1,0.003,1836.3337503718813,G,782
0.1.2.2.3,0.1.2.2.3.1,Inf,1532.2043264842935,G,782
0.1.2.2.3,0.1.2.2.3.2,Inf,3605.9190033938844,F,782
0.1.2.3.3,0.1.2.3.3.1,0.015,1160.98858949709,G,782
0.1.2.3.3,0.1.2.3.3.2,0.009,1429.851322879118,G,782
0.1.2.3.3,0.1.2.3.3.3,0.003,2172.849941446671,G,782
0.1.2.3.4,0.1.2.3.4.1,0.004,2056.1778420122323,G,782
0.1.2.2.1.1,0.1.2.2.1.1.1,0.012,1958.3702185806667,H,782
0.1.2.2.3.2,0.1.2.2.3.2.1,0.012,4102.653807228319,F,782
0.1.2.3.3.3,0.1.2.3.3.3.1,0.008,2577.3362360369474,G,782
0.1.2.3.4.1,0.1.2.3.4.1.1,0.005,2205.085766682894,F,782
0,0.1,0.008,676.8980646961647,G,783
0.1,0.1.1,0.014,787.5423380791201,G,783
0,0.1,Inf,255.97562876414523,F,784
0,0.2,Inf,534.1271719257436,F,784
0.2,0.2.1,0.003,620.8324779651502,F,784
0,0.1,0.001,2972.43700816417,G,785
0,0.1,0.006,267.6847592988234,H,786
0,0.2,0.008,420.93625747678055,G,786
0.2,0.2.1,0.008,982.3989368187509,G,786
0.2.1,0.2.1.1,Inf,1608.5790729988335,G,786
0.2.1.1,0.2.1.1.1,Inf,1777.134939810798,G,786
0.2.1.1,0.2.1.1.2,Inf,1796.6774361166013,G,786
0.2.1.1,0.2.1.1.3,Inf,3578.3599517238595,G,786
0.2.1.1,0.2.1.1.4,Inf,3612.909842343914,G,786
0.2.1.1.1,0.2.1.1.1.1,0.007,2517.8742642195957,G,786
0.2.1.1.3,0.2.1.1.3.1,0.004,4680.712801293169,F,786
0.2.1.1.4,0.2.1.1.4.1,0.003,4663.031849179369,F,786
0.2.1.1.1.1,0.2.1.1.1.1.1,0.005,3562.933348045472,G,786
0.2.1.1.1.1,0.2.1.1.1.1.2,0.004,4452.47899625256,G,786
0.2.1.1.3.1,0.2.1.1.3.1.1,0.003,4752.273269316709,G,786
0,0.1,0.01,104.77791019755706,G,787
0.1,0.1.1,0.011,624.3543337164814,F,787
0.1,0.1.2,0.005,1214.5324644951227,G,787
0.1.2,0.1.2.1,0.003,1253.3492586116479,F,787
0,0.1,0.009,993.3320335855282,F,788
0,0.1,Inf,76.74935750076001,F,789
0,0.2,Inf,993.3040455473497,F,789
0,0.3,Inf,1810.0587767427303,F,789
0,0.4,Inf,2582.4078215702184,F,789
0.1,0.1.1,0.003,1830.1996697416976,F,789
0.1.1,0.1.1.1,0.009,3200.4723499957217,F,789
0.1.1.1,0.1.1.1.1,0.002,3240.390120907129,G,789
0.1.1.1,0.1.1.1.2,0.003,3565.5261531089504,G,789
0.1.1.1,0.1.1.1.3,0.007,3736.727539337185,G,789
0.1.1.1.1,0.1.1.1.1.1,0.02,3402.728117956956,F,789
0.1.1.1.2,0.1.1.1.2.1,0.012,3707.588559365628,F,789
0.1.1.1.3,0.1.1.1.3.1,0.011,3813.36465266515,G,789
0.1.1.1.3,0.1.1.1.3.2,0.02,4368.096656436788,H,789
0.1.1.1.1.1,0.1.1.1.1.1.1,0.003,4449.767926398837,G,789
0.1.1.1.1.1,0.1.1.1.1.1.2,0.007,4478.788758707391,G,789
0.1.1.1.1.1,0.1.1.1.1.1.3,0.006,4839.7306057953365,G,789
0.1.1.1.3.1,0.1.1.1.3.1.1,0.022,3970.9509777788207,G,789
0.1.1.1.3.1,0.1.1.1.3.1.2,0.009,4837.448072349449,F,789
0.1.1.1.3.2,0.1.1.1.3.2.1,0.01,4603.629276855234,H,789
0.1.1.1.3.2,0.1.1.1.3.2.2,0.014,5757.060039008044,F,789
0.1.1.1.3.2,0.1.1.1.3.2.3,0.005,5782.475708366208,H,789
0,0.1,0.008,183.24388435556355,G,791
0.1,0.1.1,0.007,235.49999472283824,F,791
0.1,0.1.2,0.004,335.18205438567304,G,791
0.1,0.1.3,0.01,775.6499936104582,G,791
0.1,0.1.4,0.009,790.6574579810522,G,791
0.1.1,0.1.1.1,0.004,776.2599386539598,F,791
0.1.3,0.1.3.1,0.001,808.5035364657537,G,791
0.1.3,0.1.3.2,0.007,916.9676581673134,G,791
0.1.3,0.1.3.3,Inf,1090.7481810159572,G,791
0.1.3,0.1.3.4,0.004,1550.282716564915,G,791
0.1.4,0.1.4.1,0.003,830.4528421455151,G,791
0.1.3.2,0.1.3.2.1,0.016,1278.3793479943038,F,791
0.1.3.3,0.1.3.3.1,Inf,1149.7078001716666,G,791
0,0.1,Inf,131.951008610197,G,794
0,0.1,0.003,187.30892020340403,G,796
0.1,0.1.1,Inf,242.5917095448126,G,796
0,0.1,0.0,134.86984074912576,G,797
0,0.1,0.004,133.65036276758465,G,799
0,0.1,0.005,1147.568753285194,G,801
0,0.2,0.003,1664.1787090552427,G,801
0.2,0.2.1,0.003,1876.809044489534,G,801
0.2.1,0.2.1.1,0.006,1976.3345662218724,G,801
0.2.1.1,0.2.1.1.1,0.021,2632.9093494384374,G,801
0.2.1.1,0.2.1.1.2,0.003,2791.1646874799667,F,801
0.2.1.1.1,0.2.1.1.1.1,0.017,3046.6509663393103,G,801
0.2.1.1.1,0.2.1.1.1.2,0.006,3696.476013689764,G,801
0.2.1.1.1,0.2.1.1.1.3,0.009,4148.9196678985845,F,801
0.2.1.1.1.2,0.2.1.1.1.2.1,0.007,3712.296878519223,G,801
0.2.1.1.1.2,0.2.1.1.1.2.2,0.007,3737.798129587659,G,801
0.2.1.1.1.2,0.2.1.1.1.2.3,Inf,3796.153513033003,G,801
0.2.1.1.1.2,0.2.1.1.1.2.4,0.004,3870.982857449509,F,801
0.2.1.1.1.2,0.2.1.1.1.2.5,0.0,3998.465257214166,G,801
0.2.1.1.1.3,0.2.1.1.1.3.1,0.011,4167.072914284339,F,801
0,0.1,0.002,157.15876059950526,G,803
0,0.1,0.022,713.3575020647928,G,804
0.1,0.1.1,0.009,866.4484921245747,G,804
0.1,0.1.2,0.013,955.0916413819748,G,804
0,0.1,0.005,237.71029614999583,H,805
0.1,0.1.1,0.005,1459.920144046971,F,805
0.1.1,0.1.1.1,0.009,1831.6076593193627,H,805
0.1.1,0.1.1.2,0.01,1832.9121141347157,F,805
0.1.1,0.1.1.3,0.006,1929.4585384097559,G,805
0.1.1,0.1.1.4,0.006,1976.5737241158783,H,805
0.1.1.1,0.1.1.1.1,0.004,1892.8370922270367,H,805
0.1.1.2,0.1.1.2.1,0.007,2185.7153123369876,G,805
0.1.1.2,0.1.1.2.2,0.014,3671.0820011179885,F,805
0.1.1.3,0.1.1.3.1,0.004,2040.4246786887452,G,805
0.1.1.4,0.1.1.4.1,0.012,2091.836220657829,F,805
0,0.1,0.012,186.5257234214393,F,810
0,0.2,0.014,1252.20407025705,F,810
0.2,0.2.1,0.011,1387.6051120145426,F,810
0.2.1,0.2.1.1,0.006,1836.3726970029677,G,810
0.2.1.1,0.2.1.1.1,0.008,1968.2468377319515,G,810
0.2.1.1,0.2.1.1.2,0.007,2115.0886591615777,F,810
0.2.1.1,0.2.1.1.3,0.005,3031.2351063184665,G,810
0.2.1.1.1,0.2.1.1.1.1,0.006,2324.698865753111,F,810
0.2.1.1.1,0.2.1.1.1.2,0.001,4419.090196051992,F,810
0.2.1.1.2,0.2.1.1.2.1,0.014,2624.4490217095786,F,810
0.2.1.1.3,0.2.1.1.3.1,0.011,3390.7448077848926,G,810
0.2.1.1.3,0.2.1.1.3.2,0.014,3469.4061331014827,G,810
0.2.1.1.3,0.2.1.1.3.3,0.001,4164.981984808578,G,810
0.2.1.1.2.1,0.2.1.1.2.1.1,0.004,5354.8813959967565,G,810
0.2.1.1.2.1,0.2.1.1.2.1.2,0.003,5817.24797981609,F,810
0.2.1.1.3.2,0.2.1.1.3.2.1,0.009,3588.6076596508096,F,810
0.2.1.1.3.2,0.2.1.1.3.2.2,0.008,4186.7689151141585,G,810
0.2.1.1.3.2,0.2.1.1.3.2.3,0.002,4586.318319160048,F,810
0,0.1,0.008,834.0690225774749,G,812
0,0.2,0.006,1223.413380687567,F,812
0,0.1,0.001,319.904267419047,F,814
0,0.2,0.001,1015.048227154089,G,814
0,0.1,0.001,232.084151984316,G,815
0.1,0.1.1,Inf,257.2560060334261,H,815
0,0.1,Inf,326.82009786231004,G,816
0.1,0.1.1,Inf,339.6464412697372,G,816
0,0.1,0.002,214.5365261400775,G,818
0,0.2,0.006,232.9500406818676,F,818
0,0.3,0.003,376.151976765128,F,818
0,0.4,0.004,1093.3668819412776,F,818
0.4,0.4.1,0.011,1520.5100967716828,F,818
0,0.1,0.002,964.7430953074781,G,820
0,0.1,0.011,39.657048781061754,F,822
0,0.2,0.007,226.15351236238317,F,822
0,0.3,0.004,512.6962455141459,F,822
0,0.4,0.002,796.0235965204733,G,822
0,0.5,Inf,825.4980074562035,F,822
0,0.6,0.003,1243.8248125989442,G,822
0,0.7,0.01,1282.022177045373,G,822
0,0.8,0.008,2240.741090549862,G,822
0.1,0.1.1,0.004,814.5709913224065,F,822
0.2,0.2.1,0.001,234.83564469439753,F,822
0.2,0.2.2,0.013,418.86614091187613,F,822
0.3,0.3.1,0.0,719.0218367131125,G,822
0.3,0.3.2,0.009,1213.8986127302435,G,822
0.5,0.5.1,Inf,2688.956117397105,F,822
0.6,0.6.1,0.0,1274.1079299611422,F,822
0.6,0.6.2,0.003,1274.7807352411005,F,822
0.7,0.7.1,0.011,1737.1175589979491,G,822
0.2.2,0.2.2.1,0.013,675.9063593605835,G,822
0.2.2,0.2.2.2,Inf,1224.9717966289245,G,822
0.2.2,0.2.2.3,0.007,1455.3460593898544,F,822
0.2.2,0.2.2.4,0.008,1521.1014742239365,H,822
0.2.2,0.2.2.5,0.004,2764.948740550319,G,822
0.2.2,0.2.2.6,Inf,3342.783733469512,G,822
0.3.2,0.3.2.1,0.018,3260.6645211443024,G,822
0.3.2,0.3.2.2,0.011,4288.312327151185,F,822
0.5.1,0.5.1.1,0.003,3856.646572246045,F,822
0.5.1,0.5.1.2,0.006,4110.140831232964,G,822
0.7.1,0.7.1.1,0.004,3265.159331617185,G,822
0.2.2.3,0.2.2.3.1,0.008,1586.7076887915034,F,822
0.2.2.5,0.2.2.5.1,0.013,3085.345269158281,F,822
0.2.2.6,0.2.2.6.1,Inf,4979.510000975765,G,822
0.3.2.1,0.3.2.1.1,0.002,3600.578042573529,G,822
0.3.2.1,0.3.2.1.2,0.005,3792.774836694908,G,822
0.3.2.1,0.3.2.1.3,0.009,4122.658704202678,G,822
0.5.1.1,0.5.1.1.1,0.007,4147.393703657051,F,822
0.7.1.1,0.7.1.1.1,0.008,3340.5065036475753,G,822
0.7.1.1,0.7.1.1.2,0.008,3700.9529013443507,G,822
0.7.1.1,0.7.1.1.3,0.0,4701.835518384738,G,822
0.3.2.1.1,0.3.2.1.1.1,0.007,4003.115943662787,G,822
0.3.2.1.3,0.3.2.1.3.1,0.01,4312.768596688072,G,822
0.3.2.1.3,0.3.2.1.3.2,0.011,4604.99048915773,G,822
0.3.2.1.3,0.3.2.1.3.3,0.004,5724.228866237766,G,822
0.3.2.1.3,0.3.2.1.3.4,0.011,5871.644585918047,G,822
0.3.2.1.3,0.3.2.1.3.5,0.009,6015.157433986904,G,822
0.3.2.1.3,0.3.2.1.3.6,0.001,7086.228806917436,G,822
0.5.1.1.1,0.5.1.1.1.1,0.005,4607.664504000418,G,822
0.7.1.1.1,0.7.1.1.1.1,0.007,3436.8631708450525,F,822
0.7.1.1.1,0.7.1.1.1.2,0.009,4882.520505165955,F,822
0.7.1.1.1,0.7.1.1.1.3,0.002,5148.398596338239,F,822
0.7.1.1.1,0.7.1.1.1.4,0.005,5425.450164061802,G,822
0.3.2.1.1.1,0.3.2.1.1.1.1,0.006,4047.7503987522805,F,822
0.3.2.1.1.1,0.3.2.1.1.1.2,0.004,6236.964070952843,F,822
0.3.2.1.3.1,0.3.2.1.3.1.1,0.004,4678.933649151867,G,822
0.3.2.1.3.2,0.3.2.1.3.2.1,0.006,5275.311654648089,G,822
0.3.2.1.3.4,0.3.2.1.3.4.1,0.006,7314.172899214917,G,822
0.3.2.1.3.5,0.3.2.1.3.5.1,0.009,7121.590520126668,G,822
0.5.1.1.1.1,0.5.1.1.1.1.1,0.004,4633.859525480136,G,822
0.5.1.1.1.1,0.5.1.1.1.1.2,0.005,5402.90667072656,G,822
0.5.1.1.1.1,0.5.1.1.1.1.3,0.001,6101.790945306236,G,822
0.7.1.1.1.2,0.7.1.1.1.2.1,0.003,5473.625929489071,F,822
0,0.1,Inf,433.56066504817323,G,824
0,0.2,Inf,1163.52503624781,F,824
0,0.3,Inf,2130.54101349185,G,824
0.1,0.1.1,0.005,690.3406419213711,G,824
0.1,0.1.2,0.007,1075.5860837969617,F,824
0.1.1,0.1.1.1,0.004,788.8695412757901,G,824
0.1.1,0.1.1.2,Inf,926.6116656886679,G,824
0.1.1,0.1.1.3,0.005,1130.3487175656091,G,824
0.1.1.1,0.1.1.1.1,0.002,1294.5048539337456,F,824
0.1.1.2,0.1.1.2.1,Inf,2126.370768285752,G,824
0.1.1.2.1,0.1.1.2.1.1,0.001,2233.588645178127,G,824
0,0.1,0.008,14.35082597820478,G,828
0,0.2,0.011,34.79963450536632,G,828
0,0.3,Inf,667.4632676696192,G,828
0.3,0.3.1,Inf,1426.61232025852,G,828
0,0.1,0.002,974.7727804500736,G,829
0.1,0.1.1,0.006,1712.4882593144855,H,829
0,0.1,0.006,68.69984530781986,G,830
0.1,0.1.1,0.015,472.9048812019834,G,830
0.1.1,0.1.1.1,0.003,5402.743694185521,G,830
0.1.1.1,0.1.1.1.1,0.016,5432.766588425551,G,830
0.1.1.1,0.1.1.1.2,0.007,5661.531908863162,G,830
0.1.1.1.1,0.1.1.1.1.1,0.015,5738.003077319687,G,830
0.1.1.1.1,0.1.1.1.1.2,0.01,5932.920243713696,G,830
0.1.1.1.1,0.1.1.1.1.3,0.006,6018.05590742409,G,830
0.1.1.1.1,0.1.1.1.1.4,0.002,7940.327065489015,G,830
0.1.1.1.2,0.1.1.1.2.1,0.003,6240.576126431405,G,830
0.1.1.1.2,0.1.1.1.2.2,0.007,6646.524484110573,G,830
0.1.1.1.1.1,0.1.1.1.1.1.1,0.002,6186.267589843096,H,830
0.1.1.1.1.1,0.1.1.1.1.1.2,0.002,7930.705501749149,G,830
0.1.1.1.1.2,0.1.1.1.1.2.1,Inf,7287.463988734806,G,830
0.1.1.1.2.1,0.1.1.1.2.1.1,0.0,6642.110497830741,G,830
0.1.1.1.2.2,0.1.1.1.2.2.1,0.011,6668.359745367847,F,830
0.1.1.1.2.2,0.1.1.1.2.2.2,0.014,7589.44642487638,G,830
0,0.1,0.013,82.33101692362709,G,831
0.1,0.1.1,0.004,376.46157295204773,G,831
0.1,0.1.2,0.007,1767.7316533664668,H,831
0,0.1,Inf,242.15535572909968,H,833
0,0.2,0.005,657.382792482952,H,833
0.2,0.2.1,0.01,1092.8184110888592,H,833
0.2,0.2.2,0.009,1159.8530512083873,H,833
0.2,0.2.3,0.003,2591.769109129078,H,833
0,0.1,0.002,501.04648674398123,G,837
0,0.1,0.009,266.86202936656883,G,839
0,0.1,0.002,195.74269855704446,G,840
0,0.1,Inf,468.46574914806797,F,842
0,0.1,0.006,77.77701499466109,G,845
0,0.1,0.01,20.18221333426798,G,846
0.1,0.1.1,0.006,1700.4139610813902,F,846
0.1,0.1.2,0.0,2350.2131386871824,G,846
0.1.1,0.1.1.1,0.004,2130.7262074623886,F,846
0.1.1.1,0.1.1.1.1,0.004,2292.5378229513344,F,846
0.1.1.1.1,0.1.1.1.1.1,0.007,2567.5532383832365,F,846
0.1.1.1.1,0.1.1.1.1.2,0.016,2740.474348270128,H,846
0,0.1,Inf,1801.8651521962347,G,848
0.1,0.1.1,0.007,2676.7124541009916,G,848
0.1,0.1.2,0.001,3735.96700269119,F,848
0.1.2,0.1.2.1,0.004,4932.336470466207,F,848
0.1.2.1,0.1.2.1.1,0.017,4948.899699926712,F,848
0.1.2.1.1,0.1.2.1.1.1,0.013,7660.058058284771,G,848
0.1.2.1.1,0.1.2.1.1.2,0.005,7822.354938850398,G,848
0.1.2.1.1,0.1.2.1.1.3,0.005,8209.151829120021,F,848
0.1.2.1.1.1,0.1.2.1.1.1.1,0.012,7693.758799166546,G,848
0.1.2.1.1.1,0.1.2.1.1.1.2,0.002,8030.435719148667,G,848
0,0.1,0.001,570.242927964902,G,851
0.1,0.1.1,0.0,1116.4946931998415,F,851
0,0.1,0.003,62.34712907361974,G,855
0.1,0.1.1,0.006,274.6892792316045,H,855
0.1,0.1.2,0.007,296.7702348711848,F,855
0.1,0.1.3,Inf,392.0788697857019,F,855
0.1,0.1.4,0.004,705.5131872448749,G,855
0.1.2,0.1.2.1,0.006,682.5216024680384,G,855
0.1.3,0.1.3.1,Inf,2570.910778797513,F,855
0.1.3,0.1.3.2,Inf,2863.166148458905,F,855
0.1.4,0.1.4.1,0.006,1068.3346107011562,F,855
0.1.4,0.1.4.2,0.0,1591.1797411098164,F,855
0,0.1,0.012,75.73620119387886,H,858
0,0.2,0.002,385.04012222405134,H,858
0.2,0.2.1,0.006,392.92298680250275,G,858
0.2,0.2.2,0.008,1161.3876100228629,G,858
0.2,0.2.3,0.008,1511.6386135214245,G,858
0.2.3,0.2.3.1,0.0,1629.5527940272063,F,858
0,0.1,Inf,595.0243882344164,G,860
0.1,0.1.1,Inf,2047.8992611493275,G,860
0.1,0.1.2,Inf,2562.044641066959,F,860
0.1.2,0.1.2.1,Inf,2873.92774946535,F,860
0,0.1,0.0,106.09387442928428,G,863
0.1,0.1.1,0.001,382.84148177239047,G,863
0,0.1,0.006,214.79252671569185,F,865
0.1,0.1.1,0.0,1103.6095957548391,F,865
0,0.1,0.0,392.7065652945602,G,866
0,0.1,0.01,51.57353003997084,G,867
0.1,0.1.1,0.01,1162.7640307367328,G,867
0.1.1,0.1.1.1,0.001,1236.678858705146,F,867
0.1.1,0.1.1.2,0.007,1401.768474926353,G,867
0.1.1,0.1.1.3,0.001,1478.9776324085299,G,867
0.1.1.2,0.1.1.2.1,0.002,2132.8686316150515,G,867
0.1.1.2,0.1.1.2.2,0.004,3444.77568191573,F,867
0.1.1.2,0.1.1.2.3,0.002,3589.334124569924,F,867
0.1.1.2,0.1.1.2.4,0.002,3645.3589053458063,G,867
0.1.1.2.1,0.1.1.2.1.1,0.003,2596.6849823338753,G,867
0.1.1.2.1,0.1.1.2.1.2,Inf,2651.213901764096,G,867
0.1.1.2.1,0.1.1.2.1.3,0.0,3101.896881615615,G,867
0,0.1,0.009,156.78325186678234,F,868
0,0.1,Inf,284.77779182387405,G,870
0,0.2,Inf,1205.8827161281627,G,870
0,0.1,0.005,471.7162250909962,G,871
0,0.1,0.003,76.0581927001146,G,873
0,0.1,Inf,403.60147338757804,F,876
0,0.2,Inf,1184.295901416647,G,876
0,0.3,Inf,1570.567779148587,F,876
0,0.4,Inf,1727.8501765367537,G,876
0,0.5,Inf,1809.9835355380517,G,876
0.2,0.2.1,0.004,1493.2348097289043,G,876
0.3,0.3.1,Inf,2226.1878696290073,G,876
0.4,0.4.1,0.001,1822.648919332595,G,876
0.2.1,0.2.1.1,Inf,1559.4423368610583,G,876
0.3.1,0.3.1.1,0.012,2418.9736185691286,F,876
0.3.1,0.3.1.2,0.008,2811.3222015366027,F,876
0.2.1.1,0.2.1.1.1,Inf,2580.5363984503033,G,876
0.3.1.1,0.3.1.1.1,Inf,2767.4179307616982,F,876
0.3.1.2,0.3.1.2.1,0.004,3942.304246126041,F,876
0.2.1.1.1,0.2.1.1.1.1,0.005,2658.2863086169655,F,876
0.3.1.1.1,0.3.1.1.1.1,Inf,3577.3433482692676,G,876
0.3.1.1.1,0.3.1.1.1.2,Inf,3978.8383883412807,G,876
0.3.1.2.1,0.3.1.2.1.1,0.003,4581.189268602062,G,876
0.3.1.2.1,0.3.1.2.1.2,0.001,5324.34467498024,G,876
0.2.1.1.1.1,0.2.1.1.1.1.1,0.011,2774.700391552006,H,876
0.2.1.1.1.1,0.2.1.1.1.1.2,0.008,4072.031565138732,F,876
0.3.1.1.1.1,0.3.1.1.1.1.1,Inf,4245.75618376094,G,876
0.3.1.1.1.2,0.3.1.1.1.2.1,0.008,4328.528457797318,G,876
0.3.1.2.1.1,0.3.1.2.1.1.1,0.0,4645.028815674124,G,876
0.3.1.2.1.1,0.3.1.2.1.1.2,0.004,4693.293015326895,F,876
0,0.1,0.008,320.57237605900184,G,878
0,0.1,0.009,140.2964950840804,G,880
0.1,0.1.1,0.015,212.09944222988375,G,880
0.1,0.1.2,0.009,1304.0324634865337,G,880
0.1,0.1.3,0.012,1407.3461757712107,G,880
0.1,0.1.4,0.008,1750.882193641984,G,880
0.1,0.1.5,0.016,2037.6513640100188,G,880
0.1,0.1.6,Inf,2395.1069951682593,G,880
0.1.3,0.1.3.1,0.01,1431.4746760192463,G,880
0.1.6,0.1.6.1,Inf,4660.046254185866,G,880
0.1.3.1,0.1.3.1.1,0.006,1548.2703114328299,G,880
0.1.6.1,0.1.6.1.1,0.005,6720.827434680998,G,880
0,0.1,Inf,135.99180678238938,G,881
0.1,0.1.1,Inf,143.48917294346006,G,881
0.1,0.1.2,Inf,336.14210442028207,G,881
0.1,0.1.3,Inf,580.5241105632459,G,881
0.1,0.1.4,Inf,1355.3709636949095,G,881
0.1.2,0.1.2.1,0.019,736.4853244663881,G,881
0.1.4,0.1.4.1,0.004,1547.4686760326244,F,881
0.1.2.1,0.1.2.1.1,0.008,779.5806922998466,G,881
0.1.2.1,0.1.2.1.2,0.014,790.0774868669203,G,881
0.1.2.1,0.1.2.1.3,0.009,1194.1728081632714,F,881
0.1.2.1,0.1.2.1.4,0.007,1660.6136405432228,G,881
0.1.2.1,0.1.2.1.5,0.002,3375.656081145569,G,881
0.1.4.1,0.1.4.1.1,0.004,2526.3895241151017,F,881
0.1.2.1.2,0.1.2.1.2.1,0.0,1584.5071554829485,G,881
0.1.2.1.4,0.1.2.1.4.1,0.012,1910.5811725018423,G,881
0.1.2.1.5,0.1.2.1.5.1,0.006,3381.5765862550115,G,881
0.1.2.1.2.1,0.1.2.1.2.1.1,0.005,1661.7888072167532,F,881
0.1.2.1.2.1,0.1.2.1.2.1.2,0.004,1859.1775089542632,G,881
0.1.2.1.4.1,0.1.2.1.4.1.1,0.023,1948.0755434425246,G,881
0.1.2.1.4.1,0.1.2.1.4.1.2,0.006,3491.725214763351,G,881
0.1.2.1.4.1,0.1.2.1.4.1.3,0.005,4153.576527081439,G,881
0.1.2.1.5.1,0.1.2.1.5.1.1,0.003,3942.3274022881606,G,881
0.1.2.1.5.1,0.1.2.1.5.1.2,0.007,4114.853049349188,G,881
0,0.1,0.002,234.21863022399538,G,882
0,0.1,0.009,14.07392437625036,G,883
0,0.1,0.005,617.4410844801017,F,884
0.1,0.1.1,Inf,849.9674553829207,H,884
0.1.1,0.1.1.1,Inf,1950.3826701443695,H,884
0.1.1,0.1.1.2,Inf,2974.824889463345,H,884
0.1.1.1,0.1.1.1.1,Inf,2405.619114886007,G,884
0.1.1.1.1,0.1.1.1.1.1,Inf,2481.802615562215,G,884
0.1.1.1.1,0.1.1.1.1.2,Inf,2860.2396677414936,F,884
0.1.1.1.1,0.1.1.1.1.3,Inf,3220.026482111886,F,884
0.1.1.1.1,0.1.1.1.1.4,Inf,3247.687456631496,G,884
0.1.1.1.1.2,0.1.1.1.1.2.1,Inf,5032.087131189764,F,884
0,0.1,Inf,209.60802246000077,G,885
0,0.2,Inf,1804.8372525757734,F,885
0.1,0.1.1,0.008,396.58548280538633,G,885
0.1,0.1.2,0.005,1219.415946150901,G,885
0,0.1,0.012,18.039654640175694,F,887
0,0.2,0.001,80.00627302786384,G,887
0,0.3,Inf,101.4820308140067,G,887
0,0.4,0.002,737.3182229335101,F,887
0.3,0.3.1,Inf,1016.1365488711739,G,887
0.4,0.4.1,0.003,831.3923533357386,F,887
0,0.1,Inf,19.26150248325367,H,888
0.1,0.1.1,Inf,1153.7734452956595,H,888
0.1,0.1.2,Inf,1658.6512705754133,G,888
0.1.2,0.1.2.1,0.012,1709.184983295731,G,888
0.1.2,0.1.2.2,0.004,3151.427799072598,G,888
0.1.2,0.1.2.3,0.002,3402.9505248225396,G,888
0.1.2.1,0.1.2.1.1,0.002,2883.847571738846,G,888
0.1.2.1.1,0.1.2.1.1.1,0.003,3301.3334115466014,F,888
0.1.2.1.1.1,0.1.2.1.1.1.1,0.011,4022.9149799585125,H,888
0,0.1,Inf,360.3617917173427,G,889
0,0.1,0.01,304.67150805160264,G,891
0.1,0.1.1,Inf,389.8324775648367,G,891
0.1,0.1.2,0.002,402.6130062157034,G,891
0.1,0.1.3,0.002,421.48186984509425,G,891
0.1,0.1.4,0.002,1439.597822649917,F,891
0.1.1,0.1.1.1,Inf,1071.535265308314,G,891
0.1.4,0.1.4.1,0.001,1492.7327385035358,G,891
0,0.1,0.004,508.64547573897073,F,892
0,0.1,0.005,127.80645424799042,F,893
0,0.2,0.011,159.3716823393195,G,893
0,0.1,0.005,91.55726808003844,F,894
0,0.2,0.007,180.35485263718456,F,894
0,0.1,0.005,151.81485175443675,G,896
0,0.2,0.0,157.49406183146732,G,896
0,0.3,0.0,158.01499496579876,G,896
0.1,0.1.1,0.015,183.27975311936737,G,896
0.1,0.1.2,0.02,831.3579659564937,F,896
0.1,0.1.3,0.009,2568.0684109622066,F,896
0.1,0.1.4,0.005,3316.38383521844,G,896
0.1.2,0.1.2.1,0.006,1418.1771625237573,F,896
