pid,timesequenced,timediagnosed,timeinfected,generation,Fdegree,Gdegree,Hdegree,simid
0.2.1,1268.8660291529598,1265.6224774083262,570.633910590497,2,0,0,0.24766159737462495,830
0,1796.920370582486,1751.8248392293717,0.0,0,1,1,6.88626718127476e-5,831
0.1,1417.2339184891803,1395.0503391822647,329.98405358936026,1,0,1,0.07675429594480833,831
0,1379.4333014316417,1376.4477023881664,0.0,0,0,3,7.497639324027316e-7,832
0.1,642.3219821134343,599.931844742668,5.783698534658552,1,0,1,4.675544458730358e-5,832
0,2201.775730376145,2156.8574578703683,0.0,0,0,2,0.036636500957147426,833
0.1,594.5122870816366,570.3188964579938,381.5063921458634,1,0,1,3.1840475649270484e-6,833
0.2,1979.0306336659469,1956.2099585683495,1173.935767692545,1,0,2,0.004323852760638025,833
0,2427.816341327466,2421.020103291181,0.0,0,0,3,0.007868141002422134,834
0.1,3646.224076719593,3630.3492885269807,763.0919307213438,1,1,1,0.008295632174766735,834
0.2,1574.1920810444665,1550.7119114189375,816.6731035978144,1,1,2,0.0120966346462771,834
0.3,4203.676907469964,4192.573990716184,1170.44308980428,1,1,2,0.0010769723511385792,834
0.1.1,1150.4622303945,1145.7797788392809,764.3762848856953,2,1,0,0.005396403156741106,834
0.1.2,3203.8065812538525,3198.4056307666597,2275.7551658191,2,0,1,0.020530592701011475,834
0.1.3,7093.755082405218,7075.490066588572,3576.569878772341,2,1,0,0.18849561609474824,834
0.2.1,1172.227934904067,1068.27037052851,968.502912658655,2,0,2,0.010765955114764521,834
0.2.2,Inf,2149.352524706146,991.3495472855615,2,0,1,0.0007870102217141579,834
0.3.1,2607.669203019879,2594.6578457785104,2156.0840187652807,2,1,1,0.00012348122744455542,834
0.3.2,3510.3315859928607,3501.150924889872,3420.8589691605007,2,1,1,0.17481913602898191,834
0.1.2.1,4093.044183119766,4087.9675992766797,2776.801251681539,3,0,3,0.007062772512952603,834
0.2.2.1,2308.22222662536,2261.2833443068944,1451.6864239836489,3,1,3,1.4880022314913932e-6,834
0.3.1.1,2639.8976258605926,2637.9514539175652,2231.3591525937704,3,0,1,0.017010190996449417,834
0.3.1.2,3206.4724594893273,3199.702850758753,2622.412190612494,3,0,2,0.014551235944729242,834
0.3.1.3,5620.902131363774,5609.592083516456,2780.704034303337,3,1,1,0.0019444174341427221,834
0.3.2.1,5157.553546719534,5121.93050841706,3427.29415935435,3,1,1,0.14413714093875235,834
0.1.2.1.1,4067.4965469324143,4042.165587481667,3136.175312686833,4,1,3,0.0001230800601242132,834
0.1.2.1.2,3688.8195484909916,3673.498540425787,3341.2195028219403,4,0,3,0.003248210168530809,834
0.3.1.2.1,5235.204674272009,5210.6144734147,2754.3494596899286,4,0,3,8.081343685708376e-6,834
0.3.1.2.2,3243.4021364051323,3231.958708850379,3120.1619398715425,4,1,1,4.661782612297439e-6,834
0.3.1.3.1,5298.966054383982,5263.297529445002,3965.5644823951784,4,1,0,0.0009838223107176433,834
0.3.1.3.2,5761.323707646452,5743.9341694746245,5150.404744244917,4,1,0,0.00036256425519400087,834
0.3.2.1.1,3780.4021882589536,3762.8196161525702,3454.314085386863,4,1,0,1.48357072316319e-7,834
0,1435.675525046145,1424.301383159822,0.0,0,1,1,0.0011647877613803128,835
0,901.0621186059078,892.7859530391813,0.0,0,0,3,0.0030687240509919686,836
0.1,1894.476854376291,1851.6624182924897,482.722506801834,1,1,2,0.00839790549422983,836
0.1.1,1831.5760478930554,1802.810983975359,1461.5228681779945,2,0,3,0.006000200333552266,836
0.1.1.1,Inf,3555.209621933281,1493.7718560984447,3,1,3,0.047637045726288796,836
0.1.1.1.1,1994.415485008646,1962.411097488201,1510.4547688975185,4,1,2,0.004012863019906816,836
0.1.1.1.2,4158.665063682731,4158.257777051278,2749.1964558949167,4,1,1,0.026766307289959653,836
0.1.1.1.3,5295.7379550916185,5203.63380323003,3201.9391119077045,4,1,3,0.05973508657164808,836
0,Inf,1602.8892665243804,0.0,0,1,2,0.024210397744627514,837
0.1,995.6126141471618,979.1313951562793,213.95500798273406,1,1,1,0.009902003242794851,837
0.1.1,4798.948495771791,4786.99413371755,229.1697201228884,2,1,1,0.0057093224544902,837
0.1.1.1,2559.575629833878,2549.1108107336086,1680.135433504114,3,1,2,0.05555585464600427,837
0.1.1.2,4199.252446104416,4163.256897632114,3529.3564682345286,3,1,0,0.010827790958571929,837
0.1.1.3,5824.407724784278,5769.711056561687,3975.32090577318,3,1,0,0.0024304407223121383,837
0.1.1.2.1,5569.929414757049,5557.951453270816,3765.3433676597942,4,1,1,0.0009314030461618828,837
0,1931.6946421409837,1931.0420464089807,0.0,0,1,2,0.0003556740170272122,838
0.1,1141.6495195751381,1120.503929056862,122.90967815054297,1,0,3,0.01669470139994348,838
0.2,580.2694499798447,569.7519170261794,168.87260110452837,1,0,3,0.009985420291005,838
0.3,871.7799871852857,828.8533420817369,692.4982576591445,1,1,3,5.511667606082319e-6,838
0.4,1131.7394194302517,1093.1240114424709,914.145327508329,1,1,1,0.3184620204795274,838
0.2.1,808.0349904146681,800.9732374018713,207.85474493446867,2,1,3,0.012907991149327815,838
0.3.1,Inf,2537.6784243768698,859.7514091798546,2,1,0,0.07980708078240857,838
0.2.1.1,3072.5706880279686,3056.9217939147575,367.4624504904926,3,1,0,0.0039532692671480985,838
0.3.1.1,2990.127090373349,2968.3382373872396,1158.3051064392794,3,1,1,9.507546818275732e-6,838
0.2.1.1.1,Inf,2228.534577045517,456.73293936331635,4,2,2,0.0005204291809765536,838
0.3.1.1.1,4049.6247207645742,4044.9608039198893,2868.1821198734037,4,0,2,0.02312368141424681,838
0.3.1.1.2,Inf,6153.97952805487,3633.93494798325,4,1,0,0.02679639107717192,838
0,368.474196571247,353.59314776974514,0.0,0,1,1,0.08390633423804489,839
0,1499.9873781376639,1496.619221497478,0.0,0,0,3,0.0004721026018550807,840
0.1,2240.4605583242446,2200.263784749731,472.2799399066696,1,0,2,0.35528574074551594,840
0.1.1,655.252174319226,640.5558816472751,535.448702281926,2,0,0,0.07429829577320216,840
0,362.7053533023177,306.20889127802945,0.0,0,1,1,9.561927028776207e-5,841
0,Inf,2025.0082004915512,0.0,0,1,1,0.15686988890458234,842
0.1,2765.7325426627226,2765.5888903842615,1156.3271233514495,1,1,1,0.06108436162851086,842
0.1.1,4500.6897064465875,4491.27499034115,3915.037027982425,2,1,0,0.12161357789441544,842
0,476.1098797633033,465.4000841758352,0.0,0,0,3,9.742456651832931e-5,843
0,884.8726787592481,847.8112859184912,0.0,0,0,2,0.02748178601442607,844
0,1934.6743747168061,1907.5436073398382,0.0,0,1,2,0.008118372421269516,845
0.1,1126.3044736297002,1114.8331478683313,298.5506668178876,1,1,0,8.539611708440407e-6,845
0,1696.9933767528166,1694.9338841933054,0.0,0,0,3,0.014837140898509404,846
0.1,2399.25056559315,2393.7216281901738,189.308476458962,1,0,2,0.06187116153409273,846
0.1.1,1631.3246126524689,1624.0158862925941,213.62457924999623,2,1,0,0.08982074311289134,846
0.1.2,1167.9799990753552,1130.7409247941462,543.5503603468602,2,1,2,0.31065908322713187,846
0.1.3,3534.472145109307,3513.0005270313136,1888.0069029343406,2,0,1,2.703109902401183e-6,846
0,355.68649490774055,319.06760920674475,0.0,0,0,1,0.00018659441797924496,847
0,628.9263365219376,513.3117841666159,0.0,0,0,2,0.02006583380657319,848
0,809.8133153554746,792.0070931506464,0.0,0,0,3,0.03440372831662187,849
0,858.0835845440421,831.365734194693,0.0,0,1,1,0.00035802626546407553,850
0,47.823619967759385,13.38987061899836,0.0,0,0,1,0.007501195581462842,851
0,1272.740796651866,1260.986336129154,0.0,0,0,2,0.04878387993808515,852
0.1,725.9870515789787,700.6178529808403,193.3711906394961,1,0,1,0.004508764040029284,852
0,191.6734808445414,180.1205435422981,0.0,0,0,1,0.0018158700161555442,853
0,1052.8781778718337,1046.523834888298,0.0,0,0,2,0.008098925107642629,854
0,1328.973129579767,1252.746880666914,0.0,0,0,1,0.00318718652953191,855
0.1,2452.070699971998,2433.47434274497,156.69024104083238,1,0,2,0.04492826233281057,855
0.1.1,1692.5933986765488,1689.7789221575317,309.19549731639347,2,0,3,0.010223854768511348,855
0.1.2,3162.515135679515,3141.224146826552,379.9435044164509,2,1,1,0.0019356237849415376,855
0.1.3,2355.613084800505,2349.0639629471716,1592.095241325487,2,0,1,0.02826058799220808,855
0.1.1.1,1901.866568482039,1827.8142023142345,1223.555102829688,3,1,2,0.020183348691483423,855
0.1.1.2,3491.7450997896126,3490.0689408815324,2411.656738100653,3,0,0,0.10178006671327318,855
0.1.2.1,3437.90797731998,3435.494412179953,694.6956444812037,3,0,3,0.0011984216183999923,855
0.1.1.1.1,3513.371774533161,3496.78559002923,1296.8344395018514,4,1,3,0.005535227785880202,855
0.1.2.1.1,Inf,2185.343492073057,1199.9951196535712,4,0,3,8.446894028361844e-5,855
0,2727.873171787577,2719.5090832544274,0.0,0,1,1,0.006456672716454422,856
0.1,2058.0690725102627,2048.041155491043,19.388213751845743,1,1,0,0.00014478076953298297,856
0.2,1743.1683547827924,1741.6182964477177,1021.7497631211158,1,0,2,0.04569558625560231,856
0.1.1,1808.20801620293,1737.4245074741063,413.4113958763405,2,1,0,0.005728133515981751,856
0.1.2,1345.3243137739241,1330.7231323670103,522.1130044996479,2,1,0,0.0007922444933866137,856
0.1.1.1,3896.6204935917885,3873.7773345198107,1898.4773696093005,3,1,0,0.03009653479279669,856
0.1.2.1,Inf,2305.7153892633005,1351.9931255539907,3,1,2,5.137671637029837e-6,856
0.1.2.1.1,2277.4462940924054,2265.473638977683,1737.9190021985487,4,1,0,0.001604201493066115,856
0.1.2.1.2,3062.113775116458,3055.7386744394844,2125.983370472779,4,1,0,0.005473835154578591,856
0.1.2.1.3,4039.699100938982,4012.565645968848,2228.9935419314356,4,1,1,0.02427910218544553,856
0,84.83960211358875,82.57023743677087,0.0,0,0,2,0.00254190661194392,857
0,2564.1182215880626,2558.61852998464,0.0,0,0,3,0.0016057628606194923,858
0.1,Inf,1907.9963310887374,282.03574328272236,1,0,2,0.04025259238241527,858
0.2,Inf,2985.3231285912098,1245.6749739698841,1,0,1,3.604754165585698e-5,858
0.3,1784.8797339735868,1703.286127234814,1363.5435957540897,1,1,1,2.0964937549528933e-5,858
0.4,6269.728440734401,6232.3573812367395,1896.9665054810016,1,1,3,1.2050963653426186e-6,858
0.1.1,3131.2810920441207,3131.191164066153,1230.1529381414198,2,0,2,0.0009640312628901078,858
0.1.2,3593.3397848887043,3576.6035071113993,1320.6559121840287,2,1,3,3.971806065660889e-5,858
0.4.1,2929.1833021044376,2920.6507719468823,2866.2161112240497,2,0,3,0.0041629584703653695,858
0.4.2,3403.8818346204803,3401.614124182068,3117.3915147013236,2,1,0,0.03057687018167144,858
0.1.1.1,3366.22194007469,3353.083673336362,1441.1318775259851,3,0,1,7.961651943567464e-12,858
0.1.2.1,1375.814362307491,1361.3991357558,1349.208254932399,3,1,1,0.000424456143593616,858
0.1.2.2,1586.718036557621,1557.4895642075278,1400.4795471911123,3,0,2,0.0005279219129713675,858
0.1.2.3,2491.4467612181857,2485.5206714363258,1759.3652633414392,3,0,2,8.238813159555338e-5,858
0.1.2.4,5330.139167698222,5330.0519288299165,3404.8505094686575,3,1,3,0.0006082551665695101,858
0.1.2.4.1,5753.758065288071,5714.599189240294,3452.1340247528624,4,1,1,0.0001706194930739985,858
0.1.2.4.2,3853.797928691032,3848.6066172705855,3461.855698168019,4,1,3,0.00025102154582344117,858
0.1.2.4.3,6016.973847802931,6013.332609191026,4165.633558636695,4,1,2,0.019463834404288314,858
0,606.4230994660899,585.8479763048946,0.0,0,0,3,0.02984013088160547,859
0,70.88705844612585,36.59174796482251,0.0,0,1,1,0.39489964651459525,860
0.1,1338.4534920392914,1324.5755149707695,209.15298705578948,1,1,2,0.0033176777778280635,860
0.1.1,997.500267653271,992.2115883554418,249.05013123843224,2,1,1,7.905243491728688e-5,860
0.1.2,3909.0932480923802,3904.733399591493,1001.1401038795947,2,0,3,0.008143965608774813,860
0.1.1.1,1975.1971380602238,1974.3409668006843,566.2908281553166,3,0,1,1.8742972908824163e-5,860
0.1.2.1,3121.872189664531,3093.357429815892,1155.8602299743288,3,0,3,0.003139861533779311,860
0.1.2.2,3312.5874030041255,3274.937783236812,1349.8015608717621,3,0,1,0.036424742120638745,860
0.1.2.3,2225.2257428550497,2176.537965482705,1542.7442314610169,3,0,2,0.0002503727188407186,860
0.1.2.4,4556.73144337135,4536.913473873734,2050.4228156431036,3,1,2,1.9936721023823963e-5,860
0.1.2.5,5242.804862990343,5231.652356739573,3911.4223339597293,3,0,1,0.07610860282481985,860
0.1.2.1.1,3209.741283202045,3139.2871940709692,1425.5455044879498,4,1,3,0.00133536657146102,860
0.1.2.4.1,4409.605402885726,4328.88727400324,2781.8853335350864,4,0,3,9.668231637341518e-5,860
0.1.2.4.2,4330.272508955387,4318.898641965447,3948.7827586808917,4,0,3,0.0006454456793389522,860
0.1.2.4.3,5223.147487490365,5183.638233609734,4477.718852829952,4,1,2,0.01040047761833518,860
0,2713.696305231512,2665.8783684930304,0.0,0,1,2,0.021260797288566956,861
0.1,1955.3727495442972,1933.7040204675723,1709.0629379223794,1,1,1,0.024819435135463377,861
0,1575.0214880625304,1570.5094994901488,0.0,0,0,3,0.0026246926313816844,862
0.1,335.543789207514,286.16268566108306,133.63024423536132,1,1,1,0.004587970897179776,862
0,1260.40627655791,1256.4736085903646,0.0,0,0,3,3.4618961119347717e-10,863
0.1,785.3076431119779,772.9847613624454,15.679802341037428,1,1,3,0.07159655672739505,863
0.2,1954.2513572334099,1943.8399683296127,41.08325780098472,1,1,2,0.056071433443847817,863
0.3,2152.8491883731076,2092.8841000646566,918.968276197353,1,0,2,0.001514032679118269,863
0.2.1,2087.641557676251,2070.8921767250895,588.193974324298,2,1,3,0.00011452877900509776,863
0.2.2,2094.5234145302647,2093.570471531124,1892.083146539566,2,0,3,0.00011968210256401462,863
0.3.1,2295.756566665042,2260.55177231258,1014.8971576593118,2,1,1,0.00014541415540773745,863
0.3.2,1739.0256370203385,1703.1409881207182,1524.9158166601333,2,0,3,0.004165485656337388,863
0.2.1.1,2758.525202016327,2748.681464025218,667.5687603304335,3,1,1,1.0408829951516367e-5,863
0.2.1.2,Inf,3756.8395880555263,743.4501928895547,3,1,2,0.008075783270419084,863
0.2.1.3,3102.0081446168647,3070.198474402736,1398.0911682118426,3,1,2,0.028094290709176444,863
0.3.1.1,3739.1388488345447,3737.834142222533,1709.3298910086476,3,0,3,0.0004140550660506364,863
0.3.1.2,3208.1865728031366,3196.2219793762492,2119.662258796143,3,1,0,0.13867201791276362,863
0.2.1.1.1,2223.0650112538774,2178.315967108896,1131.9723699688243,4,2,3,0.058468047187048275,863
0.2.1.1.2,4018.163353871425,4014.3631495221916,2586.7567876826106,4,1,0,0.06516280421739154,863
0.2.1.2.1,2751.1337316887575,2744.339572720406,743.9138668145782,4,1,0,0.004892943745754054,863
0.2.1.2.2,1200.0910359771117,1199.4830497844446,756.2432723753644,4,0,2,2.2036258853603928e-6,863
0.2.1.2.3,1582.5046950451779,1466.6230761353745,1222.9988647420435,4,1,1,0.005263706622165997,863
0.2.1.2.4,3110.281103268802,3081.767659453014,1763.4652690023447,4,0,2,2.7141657323735285e-5,863
0.3.1.1.1,2954.7657442154637,2934.078116497659,2207.8242356936034,4,0,1,0.0010439288637643267,863
0,673.4153275221197,608.0044225471524,0.0,0,0,1,0.03387527087470986,864
0.1,1713.7555123553677,1677.5469409834238,947.3272643056979,1,1,0,0.12873285633571852,864
0.1.1,2929.087134464295,2910.619504901556,1167.3866381331534,2,1,0,0.00015836925844595146,864
0.1.2,2097.938536296243,2068.3109711114107,1521.96632987895,2,1,0,0.17952060098075898,864
0.1.1.1,3537.7123719745014,3535.967986143399,1674.6783763681783,3,2,0,9.09899228646525e-5,864
0.1.1.1.1,4639.751125324951,4612.9207704132705,1807.9204016170509,4,1,0,0.05358420114056172,864
0,269.63837316776136,250.68910112184057,0.0,0,0,3,0.010490694702659651,865
0.1,773.8176417371001,750.824189319243,176.67756684570583,1,0,2,0.0027316626649089774,865
0.1.1,509.1252414029219,430.33780673769184,365.22212795293393,2,1,1,0.031828931860603774,865
0.1.2,2407.8548260520524,2381.483284642162,516.732727977519,2,0,2,1.4004810905740784e-8,865
0.1.2.1,2619.525960711172,2606.9200997219295,617.0432286063938,3,1,2,0.000642192718394044,865
0.1.2.2,2158.9454353770507,2157.0310679663653,1326.113528529577,3,0,1,0.004244222793916915,865
0.1.2.3,5216.47265411793,5215.402561868929,1473.5472467683999,3,1,3,0.005167250323493001,865
0.1.2.1.1,1407.4783173560509,1379.9159119959481,1193.2750995994265,4,0,2,6.397718330971583e-6,865
0.1.2.1.2,5043.5000929347625,5039.12532968274,2934.1046249386186,4,0,2,0.005674135081446726,865
0.1.2.2.1,2902.6215112029645,2847.8145244109564,1629.8707733122842,4,1,2,0.03925973503251254,865
0,300.566613626939,248.06787221589093,0.0,0,1,2,0.1799617267468515,866
0.1,3353.0818361702995,3351.061953820011,218.26374243384453,1,1,0,0.0009846689440723218,866
0.1.1,2562.447047943504,2530.2792204107955,908.2503119239352,2,1,0,0.12578662886123956,866
0.1.2,3565.2019726928334,3521.29195681906,2641.489426999018,2,1,0,8.314429320255594e-6,866
0,1789.900364178787,1780.7663896725057,0.0,0,2,2,0.004717800607923412,867
0.1,3208.33296826419,3186.8598046219777,7.903738479770497,1,1,1,0.0004946575828853767,867
0.2,327.1324264724599,304.1444158691804,149.4352984467365,1,1,0,0.002896163412835808,867
0.3,820.9085449903324,820.4838372121509,737.1160641554189,1,1,0,2.4796394279568014e-5,867
0.4,1920.340596355738,1906.898467679288,1036.2283284235816,1,1,2,1.0947163350624205e-7,867
0.1.1,602.5274011333954,588.9404044816301,50.976204480190574,2,1,2,0.01223423259868355,867
0.4.1,1810.8668989024368,1772.0605396582487,1338.6853758668333,2,1,3,0.07998505105196338,867
0.1.1.1,1047.0358892284326,1009.2048815230462,402.83080516580924,3,1,3,0.05246374189322809,867
0.1.1.2,2987.0410706355387,2962.7767994755613,634.452978673824,3,1,0,0.0010441808626650954,867
0.1.1.2.1,1894.5468456191165,1879.122711904878,948.2993285409165,4,1,2,0.0001829774982756163,867
0,Inf,2060.7412855028338,0.0,0,1,3,0.04666888450703957,868
0,1570.151162385052,1542.1235872179145,0.0,0,2,2,0.08498700680299869,869
0.1,2484.71009887853,2480.1477149656002,238.70018435351454,1,0,1,0.07890753477149552,869
0.2,2082.424342089822,2077.7586645366778,682.0747173767336,1,1,0,0.13739369219367753,869
0.3,Inf,2795.7993765118777,1086.7594796829492,1,1,0,0.0023335436149929736,869
0.3.1,2219.500425001122,2210.084147899316,1590.5078919786483,2,1,3,0.008858254544309928,869
0.3.1.1,2125.337680811747,2098.633791672906,1999.3964632845111,3,1,3,5.5948345192887614e-5,869
0.3.1.1.1,2422.7519882220786,2407.6307060310555,2009.8867605145433,4,1,0,3.016172660416501e-18,869
0.3.1.1.2,2969.4559106945117,2966.950882671626,2048.117192897439,4,1,1,0.0013407511727083397,869
0.3.1.1.3,3522.5223434006616,3472.6763217800553,2160.688518046933,4,1,1,0.01525958718593958,869
0,861.0112316604757,837.8091329107572,0.0,0,0,2,0.0651170489920814,870
0.1,438.1165561010755,421.3436806685586,54.283728483864316,1,0,1,0.0373745506194484,870
0,265.37449709112286,256.4773947185687,0.0,0,0,2,0.013210781593748269,871
0,Inf,875.3885275308784,0.0,0,1,3,3.6105893088045595e-5,872
0,1030.5700769028144,1021.6148940898979,0.0,0,0,2,0.02504151992434598,873
0.1,2698.9558155191803,2686.755375640969,376.1269879251518,1,1,2,0.001831920180558882,873
0.1.1,2303.1710161175192,2298.595768195202,2180.304233786365,2,1,2,0.0004190193911390861,873
0,596.4317731136529,580.2690166201444,0.0,0,0,2,0.0038141314725583194,874
0.1,3512.5334602691382,3511.684178286865,18.166630268039185,1,0,3,0.0002879036110567864,874
0.1.1,1626.841392574187,1609.322921516029,1048.6072836623405,2,0,3,0.00311462256768777,874
0.1.2,1302.9713106574654,1281.568094812897,1082.7895894593182,2,0,1,0.00556421454134928,874
0.1.3,1452.8032790014872,1449.198569080785,1356.8372873216742,2,0,2,0.0009535387767503145,874
0.1.4,1609.9537904232893,1603.9800726947951,1371.1329497085596,2,0,3,0.009370045610643231,874
0.1.5,4063.7119916388297,4021.2601773606184,3532.161855576189,2,1,1,0.0057344915110990585,874
0.1.2.1,1851.3957902594946,1849.0007735434106,1227.861026584062,3,0,1,0.0001795250753156972,874
0.1.5.1,5845.449960021366,5833.394592737227,3696.7403745073366,3,1,2,0.0023582722207605177,874
0.1.5.1.1,5282.8773825885555,5280.888422723816,4037.9498813439395,4,1,2,0.009216832224253907,874
0.1.5.1.2,6817.097151876423,6754.7217974844825,5654.94459634582,4,0,1,0.002125935995441687,874
0,368.92025810283803,360.6883459810016,0.0,0,0,3,1.241830142224049e-6,875
0,903.4486771724808,848.6898350135089,0.0,0,0,3,0.020831266267127658,876
0.1,1924.6674700938902,1924.465132595378,29.47244069514629,1,1,3,0.0009668837527970296,876
0.1.1,Inf,2897.576156581636,99.2320541064235,2,2,3,0.005785511376041449,876
0.1.2,1790.4957067417968,1786.2991560245719,1361.0521170135505,2,0,3,0.004780160347356811,876
0.1.1.1,346.56170712236764,346.39113641477303,162.70395687934095,3,1,1,0.0029574626887409216,876
0.1.1.2,921.4298215942257,876.3822969903392,583.86456725983,3,1,1,1.5041763774002772e-7,876
0.1.1.3,1621.9502164859825,1616.175562840183,1132.2826331827328,3,1,2,0.001113153607360972,876
0.1.1.4,Inf,4414.024767309718,1660.3899116808016,3,1,3,0.08306197238303321,876
0.1.2.1,2158.006418098329,2151.661995330989,1763.3848239072222,3,0,1,0.026945037512783338,876
0.1.1.2.1,4193.82708303918,4154.25726750057,727.0895127675518,4,1,2,2.1685967489163977e-7,876
0.1.1.4.1,4265.162029420725,4202.31555698033,1906.1036779917886,4,0,1,0.0948592237275762,876
0.1.1.4.2,2299.753509770849,2285.870402351217,2168.3071842664103,4,1,1,0.02745638653972153,876
0.1.1.4.3,4818.665983521933,4809.425077294011,2656.5547436411243,4,2,3,1.3594621447722987e-5,876
0.1.1.4.4,3321.5226611982516,3308.215397735258,3153.362718266394,4,0,1,0.04054604571714643,876
0.1.1.4.5,4068.915528451202,4064.7006903523097,3611.976512125006,4,0,3,0.0626892928066924,876
0,1745.2150723299853,1694.8478576487805,0.0,0,0,2,0.16742462055448143,877
0.1,1632.1047774845722,1625.9759959979237,583.9671236065161,1,1,2,0.011180022205646177,877
0.2,Inf,2663.3034532791557,1087.6828630038392,1,0,1,0.036857806800022236,877
0.3,3813.08683473017,3780.2357998458456,1620.4100600227296,1,0,3,0.026597994929150073,877
0.3.1,Inf,5288.397573585307,2415.252583040092,2,1,3,9.309793899448059e-7,877
0.3.2,7119.731851956027,7105.073654558552,4057.1586192260847,2,1,2,0.00024349321062374228,877
0.3.2.1,7721.618110926266,7693.369519109327,6270.6070690829465,3,1,0,1.2160744002636644e-11,877
0,1778.4914080350204,1777.9019404195508,0.0,0,1,3,0.023183213849285147,878
0.1,725.7199944781096,714.6806199086002,210.1349646480188,1,0,3,0.016992152972747823,878
0.2,1062.4785794462814,1047.8206885932823,327.60508134020614,1,1,2,1.7876052183750043e-6,878
0.3,922.0464717520127,909.1163174292703,643.3291107566232,1,1,2,0.0007039264716758472,878
0,293.47643813288084,234.29802786812843,0.0,0,0,3,2.047012455693963e-6,879
0.1,1797.9178590993308,1790.933079290957,151.85192426753522,1,1,2,0.0001137554562043345,879
0.1.1,1899.5064909836985,1888.0945825130402,618.0331524008926,2,1,1,5.8407228902765635e-6,879
0.1.2,1372.8386524946288,1323.121833008764,1116.9315017464396,2,1,1,9.424614459727806e-5,879
0.1.2.1,2266.5877881481842,2264.2876701152354,1341.780665913456,3,1,1,0.00759763406490617,879
0.1.2.1.1,1775.9449683494408,1763.0681343321849,1692.1451341833022,4,0,2,1.4374411462776435e-5,879
0.1.2.1.2,1759.608065127608,1749.7266503618703,1694.1899920330188,4,1,2,3.634834918948938e-5,879
0.1.2.1.3,2134.2803807782548,2132.6464379343083,1959.6086850004358,4,1,3,0.10139226141442474,879
0,1404.4752822612404,1386.9463200152973,0.0,0,0,3,0.0019743215973801113,880
0.1,1338.1410310281515,1328.0826439181988,249.05407734128207,1,0,2,0.0018245356171374396,880
0,906.3381590613328,896.7216285260533,0.0,0,1,3,1.9734208077531575e-7,881
0.1,3062.112526051733,3057.681044541585,6.633272205030917,1,0,2,0.00042290345323171526,881
0.1.1,2772.8032185364195,2763.8443923887876,524.7907318833969,2,1,3,0.0006188980194408882,881
0.1.1.1,2388.366198051327,2349.6311088439543,587.2550535843343,3,0,3,0.00362591505383609,881
0.1.1.2,1784.1702229962484,1763.734375370785,717.6662054439968,3,0,2,0.06570121018292371,881
0.1.1.3,1574.1783029101612,1516.2850538414432,985.0026806925131,3,0,2,0.004828317501015376,881
0.1.1.4,4194.015186767839,4189.227424185267,2580.917665626358,3,1,1,0.006015395838986066,881
0.1.1.5,3751.4057782874006,3729.6445398974247,2592.4371639474025,3,1,0,0.08220022703758392,881
0.1.1.6,3731.647182791589,3701.156488102807,2743.0045019679296,3,0,3,2.583495437078727e-8,881
0.1.1.1.1,4239.235745058318,4199.215513348703,1322.515892657716,4,0,3,0.06595192441814907,881
0.1.1.2.1,3081.3818787749174,3063.535433480367,1186.9800997118057,4,0,1,2.2417639808219875e-6,881
0.1.1.2.2,2649.1176752736806,2633.209592522365,1752.048366252193,4,0,1,0.035574763604191144,881
0.1.1.6.1,3825.053469757695,3821.5607652931826,2844.645776768488,4,2,3,0.001245211391064234,881
0.1.1.6.2,6941.2301489263755,6896.016577110721,3495.005633719354,4,1,2,0.023256454049831624,881
0,140.11089313834484,83.9471827885093,0.0,0,1,2,0.0006971995429464867,882
0,1115.7089595771788,1085.8537838795908,0.0,0,0,2,0.0003804213290672314,883
0.1,2610.7876222233012,2575.877152752408,72.79938690972541,1,0,1,0.03573807149772244,883
0.2,1726.5857278299293,1710.7535815226402,477.9938245144548,1,1,1,0.00326524283105893,883
0.2.1,1610.1340351597987,1567.8730959208879,647.0493229442803,2,1,0,0.0003026409442255314,883
0,2202.120305777161,2201.7883385583805,0.0,0,0,1,0.005067950322261798,884
0,595.9985982775836,586.7930556395431,0.0,0,0,1,0.00014342701848376032,885
0.1,1047.2768605046188,993.7028349872965,118.54063443009947,1,0,1,0.007808198739112997,885
0,218.42615067606636,182.10795262818206,0.0,0,0,3,0.004211494362277942,886
0,3701.6111949502942,3689.1709368935535,0.0,0,1,3,2.735047248931779e-5,887
0.1,1186.0398296104165,1136.7319179372598,315.90084720885875,1,0,3,0.006132745349450992,887
0.2,3526.4724184327624,3476.753687236884,2932.567120818412,1,0,1,8.160844283016103e-6,887
0,2230.6030495692453,2195.4785829787434,0.0,0,0,1,0.014576790818387064,888
0.1,2107.782986818664,2101.2765725918343,1354.0698165291533,1,0,3,0.005444504751813459,888
0.2,3736.3731039822874,3731.963704155157,1556.760079957937,1,0,0,0.050998648590390244,888
0.1.1,2215.9857211656695,2212.7568106410595,1407.2781255216196,2,0,1,0.07098401819837784,888
0.1.1.1,2936.785061323056,2912.39229223824,1471.2098194222895,3,0,1,0.14833991010842987,888
0.1.1.2,4114.568784085592,4086.04259895349,1567.7908980859004,3,0,1,0.04222281475890634,888
0.1.1.2.1,1857.193319547994,1839.2628815867306,1576.5371408951778,4,0,0,0.057525637992203824,888
0,1691.7702476623979,1655.9697776605294,0.0,0,1,2,0.016025250469195434,889
0.1,1630.2844215883324,1608.7806241041262,281.5785925071752,1,1,3,0.011754347357677374,889
